state1,state2,distance
PA,WY,29.82686594867117
RI,AL,17.674906123937397
RI,AK,83.77025953934964
RI,AZ,40.78133714384559
RI,AR,21.96002401455881
RI,CA,48.12351672488202
RI,CO,34.0970073695625
RI,CT,1.172358179056209
RI,DE,4.776069618420561
RI,DC,6.119357111658055
RI,FL,16.995841571984602
RI,GA,14.930248124194048
RI,HI,87.47149466254709
RI,ID,43.13979654947389
RI,IL,17.715862224007047
RI,IN,14.832832809682708
RI,IA,21.943426014412598
RI,KS,27.012330737831558
RI,KY,14.356245646407691
RI,LA,23.0289587617417
RI,ME,4.358013819390665
RI,MD,5.854295306012492
RI,MA,0.635539117600165
RI,MI,14.109035624379151
RI,MN,23.210406525091283
RI,MS,20.19777410013291
RI,MO,21.16376590779627
RI,MT,38.454808498548005
RI,NE,28.239239149984197
RI,NV,45.13607694837911
RI,NH,2.00445466399218
RI,NJ,3.4525216595989594
RI,NM,35.312669054745776
RI,NY,4.171082128177281
RI,NC,9.939462384857636
RI,ND,29.480649166868762
RI,OH,11.323140299846148
RI,OK,26.642827419401257
RI,OR,49.054068732063406
RI,PA,6.2942042523260975
RI,RI,0.0
RI,SC,12.142737439720912
RI,SD,28.80342013754615
RI,TN,15.897256484374902
RI,TX,29.58886319631086
RI,UT,40.1840918436637
RI,VT,2.6372842869133377
RI,VA,8.39732328423766
RI,WA,49.222889817238475
RI,WV,9.561091378080215
RI,WI,18.672103524241717
RI,WY,36.01917690966854
SC,AL,6.0403716392288285
SC,AK,77.48858208665325
SC,AZ,30.765877148067798
SC,AR,11.587453044133555
SC,CA,38.7113207483289
SC,CO,25.16944516770284
SC,CT,11.229479943879857
SC,DE,7.402667036278215
SC,DC,6.324526949108524
SC,FL,5.509878932426735
SC,GA,2.8477674764629204
SC,HI,76.69707713420375
SC,ID,35.29415633727487
SC,IL,10.315271932915778
SC,IN,8.04540206142614
SC,IA,15.0102014443511
SC,KS,18.07311136025006
SC,KY,5.7007604168216
SC,LA,11.459929500655745
SC,ME,16.33916888094373
SC,MD,6.576868697184099
SC,MA,12.336701540525327
SC,MI,11.364643350321208
SC,MN,18.23902819916676
SC,MS,8.850482371599867
SC,MO,12.384729736655538
SC,MT,31.59681413133293
SC,NE,20.37741343988486
SC,NV,36.14229758938964
SC,NH,13.4945433064628
SC,NJ,8.837067579236908
SC,NM,25.220964265467728
SC,NY,10.511810775028254
SC,NC,2.2275190526682427
SC,ND,23.793125740221697
SC,OH,6.6458806624856
SC,OK,16.681902421786308
SC,OR,40.90721929562067
SC,PA,7.618955025461174
SC,RI,12.142737439720912
SC,SC,0.0
SC,SD,22.010706139740268
SC,TN,5.7892206746677015
SC,TX,18.595733609621316
SC,UT,31.242117904681173
SC,VT,13.069117016845473
SC,VA,4.143158752690997
SC,WA,41.78026875368323
SC,WV,4.731922198219244
SC,WI,14.050500348742036
SC,WY,28.158532853826024
SD,AL,17.76416555231345
SD,AK,55.62831580454329
SD,AZ,15.302317968856881
SD,AR,12.320634559145075
SD,CA,20.567330865476936
SD,CO,7.615068001009576
SD,CT,27.643461121212734
SD,DE,25.315932251844885
SD,DC,23.86222420898772
SD,FL,23.792515167589986
SD,GA,20.51825220456167
SD,HI,61.12143903181602
SD,ID,14.3870031782161
SD,IL,11.875999949477933
SD,IN,14.668267385754868
SD,IA,7.135127660385621
SD,KS,6.230328014639359
SD,KY,16.446103422999624
SD,LA,15.704330466785267
SD,ME,30.997310646086696
SD,MD,24.047089795856795
SD,MA,28.50185323957022
SD,MI,14.816421463025401
SD,MN,6.199242369838425
SD,MS,15.765685670467992
SD,MO,9.869476996274924
SD,MT,9.761936260804013
SD,NE,2.938311707426562
SD,NV,17.183947776049614
SD,NH,28.655381230756625
SD,NJ,25.905105195887547
SD,NM,11.63588894455426
SD,NY,24.744431504886105
SD,NC,22.65511994936244
SD,ND,3.0153344424789776
SD,OH,17.921644410321274
SD,OK,9.26725057177154
SD,OR,20.338412880311
SD,PA,22.708471003790628
SD,RI,28.80342013754615
SD,SC,22.010706139740268
SD,SD,0.0
SD,TN,16.317548018314515
SD,TX,12.999453448895453
SD,UT,12.544815719650888
SD,VT,27.563059257092625
SD,VA,22.465822722526756
SD,WA,20.433267083361876
SD,WV,20.44457347366288
SD,WI,10.233783114762586
SD,WY,7.466766500299844
TN,AL,3.1155181270536634
TN,AK,71.70978969108751
TN,AZ,25.359193659302345
TN,AR,6.1679302890029515
TN,CA,33.145638114539295
TN,CO,19.452272461848768
TN,CT,14.792366999571094
TN,DE,11.288568944290505
TN,DC,9.822040320116786
TN,FL,8.212977346249035
TN,GA,4.3360990140908875
TN,HI,71.73232954763145
TN,ID,29.510985355626474
TN,IL,5.059946807032662
TN,IN,4.036788036298167
TN,IA,9.471562841474475
TN,KS,12.315251053064243
TN,KY,1.9774896839174698
TN,LA,7.403795141682402
TN,ME,19.574014190758113
TN,MD,10.080017914666625
TN,MA,15.888866019952458
TN,MI,8.540620105121175
TN,MN,13.111503282614096
TN,MS,4.555092298735557
TN,MO,6.598830063730997
TN,MT,25.834281176955564
TN,NE,14.595115525407815
TN,NV,30.478975364995467
TN,NH,16.71306921573652
TN,NJ,12.455559665466666
TN,NM,19.815289733435645
TN,NY,12.942289570628533
TN,NC,6.969359305560305
TN,ND,18.26530316118515
TN,OH,5.679769491801582
TN,OK,11.147048634055562
TN,OR,35.1480994678233
TN,PA,9.915608645968236
TN,RI,15.897256484374902
TN,SC,5.7892206746677015
TN,SD,16.317548018314515
TN,TN,0.0
TN,TX,13.70047903469072
TN,UT,25.553424981594933
TN,VT,15.958903739918975
TN,VA,7.679143343498669
TN,WA,35.99168454032125
TN,WV,6.368062911906575
TN,WI,9.493357501432255
TN,WY,22.3699897581559
TX,AL,12.57028798158578
TX,AK,62.17455605663783
TX,AZ,12.64266438255798
TX,AR,7.6900076443395005
TX,CA,20.93181753025762
TX,CO,9.758026327593097
TX,CT,28.47302003037261
TX,DE,24.982924161314664
TX,DC,23.522254900625484
TX,FL,17.11958542985196
TX,GA,15.931311923379063
TX,HI,58.12836050715693
TX,ID,19.982597085464146
TX,IL,13.269834214864927
TX,IN,15.529430202360931
TX,IA,12.09945616133221
TX,KS,7.082114418731171
TX,KY,15.28159441321487
TX,LA,7.345672848691264
TX,ME,33.141356233564125
TX,MD,23.780473346424376
TX,MA,29.560150940413
TX,MI,18.959348142802792
TX,MN,15.634823178085513
TX,MS,9.745289326130854
TX,MO,9.725618903185543
TX,MT,18.67555068558891
TX,NE,10.072788075801057
TX,NV,18.999019717869665
TX,NH,30.315428300619462
TX,NJ,26.153162630167692
TX,NM,7.387861119430986
TX,NY,26.42718749640226
TX,NC,20.356561405355276
TX,ND,16.014649526293105
TX,OH,18.738031286664025
TX,OK,4.5047326058269
TX,OR,24.61278218365409
TX,PA,23.494997857416372
TX,RI,29.58886319631086
TX,SC,18.595733609621316
TX,SD,12.999453448895453
TX,TN,13.70047903469072
TX,TX,0.0
TX,UT,14.613663361731037
TX,VT,29.4894422829595
TX,VA,21.351339627526883
TX,WA,26.43699914154403
TX,WV,20.03367323508098
TX,WI,16.12659661459912
TX,WY,14.15198925946455
UT,AL,25.684529814072903
UT,AK,47.56267140741782
UT,AZ,5.031110137931789
UT,AR,19.727329879636525
UT,CA,8.082661594425442
UT,CO,6.130257346963505
UT,CT,39.011830999839006
UT,DE,36.16667964992087
UT,DC,34.65785556724477
UT,FL,31.109469448384992
UT,GA,29.00365396445765
UT,HI,48.578601620466614
UT,ID,5.840851346336424
UT,IL,22.48585504000237
UT,IN,25.39552431787932
UT,IA,18.384119904145535
UT,KS,13.314670902804924
UT,KY,26.427593607439935
UT,LA,21.328107787846537
UT,ME,42.85866134458705
UT,MD,34.88029952007294
UT,MA,39.97131159731939
UT,MI,26.739606381732692
UT,MN,18.713541622044712
UT,MS,22.962209847050868
UT,MO,19.23571892339873
UT,MT,8.010522881809898
UT,NE,12.083192389844656
UT,NV,4.960955187259817
UT,NH,40.32721886815404
UT,NJ,37.008088106385614
UT,NM,7.408262404234881
UT,NY,36.32716180958815
UT,NC,32.499650195040566
UT,ND,13.851826179966299
UT,OH,28.893248347148507
UT,OK,14.655104624669182
UT,OR,10.020771108552477
UT,PA,33.90718786997825
UT,RI,40.1840918436637
UT,SC,31.242117904681173
UT,SD,12.544815719650888
UT,TN,25.553424981594933
UT,TX,14.613663361731037
UT,UT,0.0
UT,VT,39.29426286991524
UT,VA,32.8650557820917
UT,WA,11.927846327816262
UT,WV,31.05471234643786
UT,WI,22.319213245094453
UT,WY,5.530330989190431
VT,AL,18.111764985776503
VT,AK,82.08609037955212
VT,AZ,40.20561582478249
VT,AR,21.80139005315945
VT,CA,47.30743505623613
VT,CO,33.27079855143245
VT,CT,2.4475727752203844
VT,DE,5.818789689445729
VT,DC,6.747153856997779
VT,FL,18.277382702400256
VT,GA,15.707333258067704
VT,HI,87.01902492219735
VT,ID,41.94814924022274
VT,IL,17.014134461970137
VT,IN,14.241364397065325
VT,IA,20.92538346124151
VT,KS,26.3119987488598
VT,KY,14.225654068969897
VT,LA,23.295543802195294
VT,ME,3.6618314598025967
VT,MD,6.492583284024927
VT,MA,2.002036228443433
VT,MI,12.747431716232096
VT,MN,21.75226204903757
VT,MS,20.43254823290526
VT,MO,20.599982214798143
VT,MT,37.08773803091798
VT,NE,27.24709843818237
VT,NV,44.22015492057892
VT,NH,1.152073491579419
VT,NJ,4.366569935315358
VT,NM,34.8142922490175
VT,NY,3.0705574428757947
VT,NC,10.846893961406641
VT,ND,28.004989304943503
VT,OH,10.81118238954463
VT,OK,26.236642702335214
VT,OR,47.89269055148186
VT,PA,6.044487637509064
VT,RI,2.6372842869133377
VT,SC,13.069117016845473
VT,SD,27.563059257092625
VT,TN,15.958903739918975
VT,TX,29.4894422829595
VT,UT,39.29426286991524
VT,VT,0.0
VT,VA,9.008658848574518
VT,WA,47.89618063238445
VT,WV,9.631888207926826
VT,WI,17.337204856896626
VT,WY,34.90189768708858
VA,AL,9.278369329251769
VA,AK,78.07624740758229
VA,AZ,32.96680300939113
VA,AR,13.84062897775964
VA,CA,40.61730138216964
VA,CO,26.734858617542745
VA,CT,7.371977829592272
VA,DE,3.6563792609629613
VA,DC,2.3043721400850137
VA,FL,9.590677609011788
VA,GA,6.698686677998904
VA,HI,79.41147240443286
VA,ID,36.40560727209478
VA,IL,10.64541778794989
VA,IN,7.797653730449942
VA,IA,15.334021724583533
VA,KS,19.550887082943312
VA,KY,6.448413510313983
VA,LA,14.641623010103757
VA,ME,12.408082156804088
VA,MD,2.5703630268893987
VA,MA,8.49042123631095
VA,MI,9.464198185266406
VA,MN,17.761630758463593
VA,MS,11.82547846051059
VA,MO,13.629907208048039
VA,MT,32.22153859765235
VA,NE,21.32306027872172
VA,NV,37.820711270545935
VA,NH,9.530162210581725
VA,NJ,4.960297717879447
VA,NM,27.43623728884848
VA,NY,6.370097872089568
VA,NC,2.0370384483362107
VA,ND,23.783697921055083
VA,OH,4.813228239965353
VA,OK,18.740515230910802
VA,OR,42.19465235749668
VA,PA,3.5182226151851186
VA,RI,8.39732328423766
VA,SC,4.143158752690997
VA,SD,22.465822722526756
VA,TN,7.679143343498669
VA,TX,21.351339627526883
VA,UT,32.8650557820917
VA,VT,9.008658848574518
VA,VA,0.0
VA,WA,42.74646810509611
VA,WV,2.0934224036252136
VA,WI,13.212050560000137
VA,WY,29.21495117041956
WA,AL,36.653198939383174
WA,AK,35.939279622858336
WA,AZ,15.780883252847408
WA,AR,30.66313334608842
WA,CA,10.245247874502594
WA,CO,17.096989604020933
WA,CT,48.06635539023111
WA,DE,45.719184046087264
WA,DC,44.251161707914505
WA,FL,42.372765553595855
WA,GA,39.83265557767897
WA,HI,44.995289578577015
WA,ID,6.574883613418561
WA,IL,32.101324946176284
WA,IN,34.97662587957849
WA,IA,27.468832113688414
WA,KS,23.789834077815673
WA,KY,36.498755984553775
WA,LA,32.7957629557539
WA,ME,51.24395721419258
WA,MD,44.443463540210274
WA,MA,48.90795152334637
WA,MI,35.168281985476625
WA,MN,26.165112635339444
WA,MS,34.08639961626923
WA,MO,29.408570054322592
WA,MT,10.818930964748771
WA,NE,21.463245827460476
WA,NV,8.912010979010287
WA,NH,49.00613506103087
WA,NJ,46.335937683077056
WA,NM,19.335055143702068
WA,NY,45.138194531903906
WA,NC,42.72889073987294
WA,ND,19.98141401252673
WA,OH,38.316379724733906
WA,OK,25.805560991770744
WA,OR,3.450788925738575
WA,PA,43.14077312717054
WA,RI,49.222889817238475
WA,SC,41.78026875368323
WA,SD,20.433267083361876
WA,TN,35.99168454032125
WA,TX,26.43699914154403
WA,UT,11.927846327816262
WA,VT,47.89618063238445
WA,VA,42.74646810509611
WA,WA,0.0
WA,WV,40.77263934478611
WA,WI,30.57776182947338
WA,WY,13.621736585692735
WV,AL,8.536487465579741
WV,AK,76.03337110775767
WV,AZ,31.343144840618663
WV,AR,12.399628801702097
WV,CA,38.87420617646102
WV,CO,24.92764649340166
WV,CT,8.439413614700959
WV,DE,5.129565769146546
WV,DC,3.6180288334948254
WV,FL,10.175757326115834
WV,GA,6.629075076509546
WV,HI,77.94145523558053
WV,ID,34.4665721256118
WV,IL,8.687478752779777
WV,IN,5.796025370889954
WV,IA,13.323497383570126
WV,KS,17.75831008654821
WV,KY,4.808374236683331
WV,LA,13.66401605714806
WV,ME,13.220294322366646
WV,MD,3.8541107988743666
WV,MA,9.52830714502843
WV,MI,7.4482420670920755
WV,MN,15.670995080083468
WV,MS,10.801710709882954
WV,MO,11.838714143858704
WV,MT,30.205517568815154
WV,NE,19.39002195382977
WV,NV,36.0150720705929
WV,NH,10.351236579269155
WV,NJ,6.148429884938103
WV,NM,25.839118879133636
WV,NY,6.676024507144952
WV,NC,3.323203881798407
WV,ND,21.710702219873045
WV,OH,2.7240141501100954
WV,OK,17.145424770474484
WV,OR,40.28479639578684
WV,PA,3.6020768245555215
WV,RI,9.561091378080215
WV,SC,4.731922198219244
WV,SD,20.44457347366288
WV,TN,6.368062911906575
WV,TX,20.03367323508098
WV,UT,31.05471234643786
WV,VT,9.631888207926826
WV,VA,2.0934224036252136
WV,WA,40.77263934478611
WV,WV,0.0
WV,WI,11.118642611398213
WV,WY,27.27835030367489
WI,AL,12.260563330043198
WI,AK,65.24864769824735
WI,AZ,24.01125401181704
WI,AR,10.033831895143548
WI,CA,30.4000275705467
WI,CO,16.540309492267664
WI,CT,17.525889078731502
WI,DE,15.546184834228628
WI,DC,14.181569236160005
WI,FL,17.683879941913194
WI,GA,13.656853520851719
WI,HI,70.69850107831142
WI,ID,24.620418046207092
WI,IL,4.6514931495166145
WI,IN,6.013027711560961
WI,IA,4.331480607136541
WI,KS,10.38818001624923
WI,KY,8.50160526959468
WI,LA,13.702542700170648
WI,ME,20.76467612870473
WI,MD,14.329745033670358
WI,MA,18.338896578856648
WI,MI,4.592298005356359
WI,MN,4.6184528145256625
WI,MS,11.892377310697801
WI,MO,6.734602178302735
WI,MT,19.788767096512107
WI,NE,10.275508904672316
WI,NV,27.158357048429867
WI,NH,18.437172436141065
WI,NJ,15.949891618754037
WI,NM,19.083951846774287
WI,NY,14.563424718794689
WI,NC,13.954756426394553
WI,ND,10.846369940215022
WI,OH,8.406240049510838
WI,OK,11.74271915699255
WI,OR,30.572003338512182
WI,PA,12.756952797984324
WI,RI,18.672103524241717
WI,SC,14.050500348742036
WI,SD,10.233783114762586
WI,TN,9.493357501432255
WI,TX,16.12659661459912
WI,UT,22.319213245094453
WI,VT,17.337204856896626
WI,VA,13.212050560000137
WI,WA,30.57776182947338
WI,WV,11.118642611398213
WI,WI,0.0
WI,WY,17.632472837636804
WY,AL,23.103999479310932
WY,AK,49.442566972599636
WY,AZ,9.640796372188351
WY,AR,17.143820390158076
WY,CA,13.259824777122814
WY,CO,4.472316380803128
WY,CT,34.85098761369611
WY,DE,32.29563084458949
WY,DC,30.808602039203258
WY,FL,28.9213463256813
WY,GA,26.238026823677114
WY,HI,53.84294489763725
WY,ID,7.1906596554141045
WY,IL,18.59088830825466
WY,IN,21.494538525169595
WY,IA,14.085316872544968
WY,KS,10.216240827231903
WY,KY,22.909495232544952
WY,LA,19.600712170735022
WY,ME,38.381876413223985
WY,MD,31.011694126248567
WY,MA,35.75047892854024
WY,MI,22.182179378951915
WY,MN,13.64716424060324
WY,MS,20.61720718356392
WY,MO,15.790058107872811
WY,MT,4.560086557292532
WY,NE,7.891930031367475
WY,NV,9.792436991883084
WY,NH,35.97661803241098
WY,NJ,32.99783646786558
WY,NM,8.708250106651736
WY,NY,32.024427410494006
WY,NC,29.12964696404678
WY,ND,8.3691788993903
WY,OH,24.905324661605995
WY,OK,12.490073012196524
WY,OR,13.040870631211716
WY,PA,29.82686594867117
WY,RI,36.01917690966854
WY,SC,28.158532853826024
WY,SD,7.466766500299844
WY,TN,22.3699897581559
WY,TX,14.15198925946455
WY,UT,5.530330989190431
WY,VT,34.90189768708858
WY,VA,29.21495117041956
WY,WA,13.621736585692735
WY,WV,27.27835030367489
WY,WI,17.632472837636804
WY,WY,0.0
